Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
38645,2022-08-30 14:43:31,Electronics,285,5,1434,PayPal,52,0.0,Beth Jenkins,52,Male,0
30691,2023-05-18 16:32:06,Clothing,85,2,4244,Cash,55,1.0,Diana Houston,55,Male,0
42494,2021-03-04 22:02:14,Clothing,212,4,3931,Cash,19,0.0,Courtney Williams,19,Female,0
32620,2021-01-24 11:24:53,Electronics,449,2,1621,Cash,32,0.0,Benjamin Russell,32,Female,0
19347,2021-03-23 18:55:34,Electronics,30,2,476,PayPal,56,1.0,Barbara Martinez,56,Female,0
5673,2023-03-02 09:55:28,Electronics,133,1,5264,PayPal,62,1.0,Robert Brown,62,Female,0
38447,2021-01-17 11:56:14,Clothing,433,5,5013,PayPal,25,0.0,Kelly Rodgers,25,Male,1
26165,2020-12-17 10:08:50,Home,87,2,4873,Credit Card,44,1.0,Jennifer Hayes,44,Male,0
37974,2022-11-23 16:22:43,Electronics,206,1,2755,Cash,65,0.0,Virginia Proctor,65,Female,0
6478,2022-02-26 12:37:04,Clothing,338,2,3154,Credit Card,21,0.0,Ashley Hoffman,21,Female,0
8957,2022-07-11 19:33:35,Books,29,3,704,PayPal,37,1.0,Brandi Green,37,Female,0
18994,2020-11-29 07:44:35,Home,371,5,4513,Cash,62,0.0,Gloria Luna,62,Male,1
21858,2021-12-15 02:27:52,Books,76,5,3566,Credit Card,68,,Christine Wright,68,Female,0
35806,2023-03-20 00:58:21,Clothing,129,1,3835,Cash,32,,Virginia Bradley,32,Female,0
39395,2021-12-03 03:21:50,Books,387,5,1192,Cash,22,0.0,Robert Cain,22,Female,1
33664,2021-10-04 14:06:13,Electronics,364,4,1241,Credit Card,41,1.0,Brittany Wilson,41,Female,1
889,2020-01-16 18:09:56,Home,232,3,1655,PayPal,45,0.0,Evelyn Franklin,45,Male,0
38647,2023-05-26 10:33:52,Clothing,288,1,923,Cash,36,0.0,Donna Ortiz,36,Female,0
6909,2021-02-19 13:13:19,Home,116,3,1458,PayPal,20,1.0,Arthur Campbell,20,Male,0
8798,2021-02-03 17:37:27,Clothing,141,1,4362,PayPal,69,0.0,Dr. Diane Medina,69,Female,0
33199,2020-10-29 18:22:11,Home,216,5,1233,Cash,47,1.0,Joseph Carr,47,Female,0
2472,2022-07-21 20:30:32,Electronics,144,3,278,Cash,41,0.0,Claudia Webb,41,Female,0
30232,2023-07-28 02:34:19,Clothing,68,5,3479,Credit Card,42,,Jennifer Durham,42,Female,1
28623,2020-10-12 14:16:59,Electronics,214,1,1875,Credit Card,28,0.0,Sean Johnson,28,Female,0
43159,2021-04-05 11:17:23,Books,162,3,4454,PayPal,21,1.0,Curtis Kaiser,21,Female,0
48791,2021-11-25 06:43:58,Clothing,126,1,1468,Credit Card,69,0.0,Cody Clark,69,Female,0
560,2021-01-14 19:19:37,Books,241,4,2517,Credit Card,38,1.0,Nancy Parker,38,Male,0
45093,2020-01-07 06:16:03,Clothing,350,3,4599,PayPal,39,1.0,Deborah Wilkins,39,Female,1
6460,2022-11-06 21:45:42,Clothing,183,1,1051,Cash,56,1.0,Tyler Fernandez,56,Male,0
46903,2023-08-14 20:20:35,Home,290,2,4384,PayPal,33,,Devon Mercado,33,Female,0
31615,2021-08-18 18:18:49,Books,476,3,3975,PayPal,43,1.0,Tina Wilson,43,Female,0
344,2021-04-07 10:16:15,Home,195,4,2690,Cash,37,0.0,Ashley Lee,37,Male,0
42999,2020-04-23 15:24:57,Home,332,3,791,Credit Card,68,0.0,John Werner,68,Male,0
3386,2020-09-30 08:43:10,Electronics,60,3,1861,Credit Card,44,0.0,Richard James,44,Female,1
37931,2021-05-05 17:43:09,Home,129,3,1100,PayPal,32,0.0,Jessica Morris,32,Male,1
21107,2021-11-01 16:24:32,Books,35,5,3048,PayPal,58,1.0,Adriana Young,58,Male,0
2680,2020-12-07 09:25:26,Electronics,102,1,756,Credit Card,51,,Amanda Martinez,51,Male,1
16154,2022-03-03 02:10:56,Books,29,1,2176,PayPal,22,1.0,Levi Sandoval,22,Male,1
42677,2022-03-02 13:58:38,Clothing,151,4,1174,Credit Card,43,0.0,Frank Warner,43,Male,0
42534,2021-11-23 11:25:55,Books,128,1,351,PayPal,41,,Lawrence Campos,41,Male,0
18206,2021-08-11 03:02:54,Electronics,467,1,4948,Credit Card,38,1.0,Travis Cannon,38,Male,0
1782,2021-02-25 15:51:14,Clothing,129,5,3551,Credit Card,44,0.0,Laurie Stevens,44,Female,0
14935,2020-03-07 05:06:25,Books,58,4,2356,Credit Card,28,0.0,Tammy Scott,28,Female,1
11152,2022-07-10 10:55:03,Clothing,341,3,3175,Cash,44,0.0,Alan Simpson,44,Female,0
41519,2023-07-17 19:44:02,Electronics,49,4,1959,Credit Card,66,,Heidi Valencia,66,Female,0
38115,2022-02-28 03:57:13,Electronics,75,5,2900,PayPal,18,0.0,Stephen Harper,18,Male,1
42917,2020-05-08 02:23:17,Electronics,33,2,5183,Cash,43,1.0,Bethany Moreno,43,Male,0
15223,2023-05-28 09:09:36,Home,329,3,3682,Credit Card,64,0.0,Chelsea Moyer,64,Male,0
45109,2022-04-21 15:14:10,Books,106,4,363,PayPal,66,0.0,Mrs. Samantha Herman,66,Male,1
37665,2022-10-09 20:41:07,Clothing,304,4,3434,Credit Card,58,0.0,Kelly Lucero,58,Male,0
14346,2021-01-16 21:45:21,Clothing,32,2,4524,Credit Card,23,1.0,Kathryn Richardson,23,Female,0
20807,2020-05-17 08:48:47,Clothing,251,2,2401,Credit Card,20,,Catherine Ortiz,20,Female,0
25208,2023-08-22 21:27:28,Electronics,294,3,1204,PayPal,53,0.0,Kristi Foster,53,Female,0
48840,2022-03-31 18:11:01,Home,227,4,658,Credit Card,39,1.0,Sheila Roberts,39,Female,1
14444,2023-06-21 03:45:35,Books,406,1,977,Credit Card,26,,Emily Gutierrez,26,Female,0
11744,2020-08-26 22:33:56,Electronics,443,5,713,Credit Card,37,1.0,Ashley Jones,37,Male,0
47133,2023-05-27 09:11:06,Home,275,5,3930,PayPal,60,,Daniel Fisher,60,Male,0
31617,2023-02-19 13:50:56,Clothing,29,3,264,PayPal,27,,David Martinez,27,Female,1
47471,2021-08-05 19:01:47,Home,470,1,4836,Cash,18,0.0,Michael Peterson,18,Male,0
18677,2021-03-31 00:58:37,Home,439,3,3080,PayPal,21,,Jennifer Wu,21,Male,0
5059,2022-10-05 22:40:31,Home,227,4,4346,Cash,40,0.0,Courtney Jimenez,40,Female,1
17790,2022-05-24 12:05:42,Home,111,3,3828,PayPal,26,,Steven Giles,26,Male,0
18351,2020-05-30 16:57:59,Electronics,257,3,5021,Cash,68,,Melissa Hines,68,Male,0
20968,2023-02-19 07:04:44,Electronics,331,3,4119,Credit Card,36,0.0,Ashley Rodriguez,36,Female,0
4921,2022-08-04 20:51:55,Home,194,5,4485,Cash,19,,Kevin Johnson,19,Female,0
6458,2023-07-13 01:25:57,Books,359,1,546,Credit Card,26,1.0,Douglas Thomas,26,Female,0
15520,2021-10-23 01:48:53,Books,56,2,3691,Credit Card,21,1.0,Melissa Matthews,21,Female,0
3439,2023-08-10 17:29:29,Home,340,1,3617,Credit Card,45,0.0,Danielle Brown,45,Female,0
28047,2021-07-12 09:02:16,Home,217,3,397,Credit Card,39,1.0,James Sanchez,39,Female,0
24861,2022-04-08 01:40:13,Home,188,4,1259,PayPal,30,,Brandon Robinson,30,Male,0
37054,2021-12-27 09:48:03,Electronics,135,2,1415,Credit Card,65,0.0,Deanna Pennington,65,Female,0
33115,2020-01-13 20:05:32,Home,303,5,124,Credit Card,20,,Michelle Beck,20,Male,0
28579,2021-02-10 11:40:06,Clothing,212,1,1096,PayPal,63,1.0,Stephen Meyers,63,Female,0
41058,2020-02-05 00:38:35,Books,31,5,1092,Credit Card,30,,Theresa Kennedy,30,Female,0
2180,2020-04-18 05:24:00,Home,386,2,4303,PayPal,30,0.0,Jeanette Reyes,30,Female,0
35642,2020-06-16 23:34:09,Books,360,2,4523,Credit Card,45,1.0,Stephanie Cowan,45,Male,0
4703,2022-06-30 21:23:15,Electronics,79,4,1525,Credit Card,48,0.0,Gary Le,48,Female,0
43319,2022-07-10 01:19:02,Electronics,407,4,3472,Cash,42,0.0,Kimberly Cox,42,Male,0
1067,2023-05-16 20:55:33,Home,125,2,585,Credit Card,69,0.0,Christopher Taylor,69,Female,0
41677,2023-02-12 14:29:24,Clothing,473,2,1007,Credit Card,47,0.0,Christopher Hubbard,47,Male,0
26312,2020-09-04 23:26:25,Electronics,451,3,2416,PayPal,21,1.0,Monica Elliott,21,Female,1
42174,2023-08-09 01:03:24,Home,271,4,3207,Credit Card,65,0.0,Belinda Tran,65,Female,0
667,2022-09-23 10:16:46,Home,417,3,1904,Cash,40,,Anthony Smith,40,Female,0
6493,2021-01-18 03:16:06,Electronics,76,4,2299,Cash,35,1.0,Jason Dunn,35,Female,0
26247,2023-09-04 11:04:00,Home,448,5,3284,PayPal,25,0.0,Diane Cervantes,25,Female,0
37170,2023-01-17 01:49:41,Books,158,5,1932,PayPal,58,0.0,David Lang,58,Male,0
12799,2023-04-24 17:04:43,Electronics,80,3,432,Credit Card,45,0.0,Christopher Rojas,45,Female,0
32055,2020-08-22 04:15:36,Home,247,5,2047,Cash,21,0.0,James Cortez,21,Female,1
21860,2023-06-07 23:12:56,Electronics,342,2,1959,Credit Card,40,0.0,Christopher Reyes,40,Male,1
8145,2020-12-21 20:56:56,Books,351,3,4577,PayPal,21,1.0,Karen Costa,21,Female,1
46331,2022-12-08 12:01:41,Home,446,2,552,Credit Card,29,1.0,Todd Pittman,29,Male,1
35763,2021-09-04 03:38:41,Home,170,1,2099,PayPal,28,1.0,Jennifer Sanders,28,Female,0
3899,2022-05-18 15:43:10,Clothing,154,2,3664,PayPal,59,1.0,Jennifer Smith,59,Male,0
6014,2020-10-28 03:42:43,Home,356,1,3450,Credit Card,18,1.0,Joshua Miller,18,Male,0
26551,2021-01-04 14:07:06,Home,198,2,4052,Cash,31,1.0,Nicole Williams,31,Female,1
14845,2021-06-30 00:46:36,Books,318,1,3196,Cash,29,1.0,James Horton,29,Female,1
1182,2022-02-07 14:16:54,Clothing,404,4,1739,Credit Card,20,0.0,Michelle Barry,20,Female,1
5140,2023-08-16 08:54:26,Books,114,5,1003,Cash,19,0.0,James Dawson Jr.,19,Female,0
4599,2021-11-23 23:29:52,Clothing,282,2,2198,Cash,39,1.0,Alexis Gardner,39,Female,0
22773,2022-05-22 09:40:34,Home,237,2,3947,Credit Card,30,1.0,Brent Medina,30,Female,0
24677,2020-05-09 09:28:23,Electronics,278,1,3391,PayPal,42,1.0,Kimberly Estrada,42,Male,0
10662,2020-09-04 11:19:32,Clothing,475,5,3218,PayPal,25,,James Rhodes,25,Female,1
42968,2022-10-07 15:01:50,Books,133,4,4659,Credit Card,60,1.0,Timothy Wright,60,Female,0
6322,2021-02-27 19:11:22,Clothing,418,5,5142,Cash,39,1.0,Adam Jones,39,Male,0
3523,2021-10-22 09:50:13,Electronics,160,4,1127,Credit Card,70,,Lisa Davis,70,Female,0
31723,2022-09-02 01:24:35,Electronics,147,2,1507,PayPal,68,0.0,Bradley Golden,68,Male,0
4338,2021-04-20 03:32:08,Books,357,1,3593,Cash,29,1.0,Stacy Johnson,29,Female,0
37354,2023-03-04 08:08:55,Books,237,2,1994,PayPal,30,1.0,Kristen Galloway,30,Female,0
6025,2023-07-18 11:00:12,Books,56,1,4205,PayPal,50,1.0,Denise Knapp,50,Female,1
43508,2020-08-23 22:02:26,Electronics,234,1,3315,Credit Card,52,,Margaret Davenport,52,Female,0
21536,2023-06-20 11:56:03,Electronics,232,3,3798,Credit Card,67,0.0,Bradley Harris,67,Male,0
45487,2023-07-15 07:11:10,Electronics,369,1,5115,PayPal,32,0.0,Stacy Mccormick DDS,32,Male,1
47054,2021-03-12 21:47:26,Clothing,68,1,1372,PayPal,22,,Sharon Boyd,22,Male,0
24079,2022-03-30 10:21:32,Home,94,5,3445,PayPal,25,0.0,Matthew Mata,25,Female,1
7603,2022-09-14 14:36:18,Clothing,475,3,1531,Credit Card,23,1.0,Erica Miller,23,Male,0
11795,2023-06-17 12:43:48,Clothing,446,4,470,Credit Card,26,0.0,Melissa Moon,26,Female,0
2376,2022-05-17 21:51:06,Books,305,2,3237,Credit Card,51,1.0,Sarah Santos,51,Male,0
29963,2021-05-17 20:58:27,Electronics,248,1,4436,Credit Card,19,0.0,Elizabeth Mills,19,Male,1
21448,2023-01-07 00:56:44,Home,330,3,1953,PayPal,52,,Matthew Baker,52,Female,1
9544,2023-02-06 00:26:43,Books,126,3,3457,Credit Card,69,1.0,Jonathan Weber,69,Male,0
22078,2020-11-07 17:44:46,Home,219,2,3240,PayPal,24,0.0,Charles Morgan,24,Female,0
21135,2023-02-20 17:13:08,Clothing,397,5,3616,PayPal,42,1.0,Laura Andrade,42,Female,0
15147,2022-12-31 10:57:21,Books,307,1,720,PayPal,23,0.0,Victoria Bartlett,23,Male,0
33884,2021-04-13 09:57:19,Electronics,338,5,2545,Cash,28,,Tabitha Joseph,28,Male,0
35601,2022-06-27 02:46:30,Clothing,401,4,2561,Cash,33,1.0,Mr. Richard Jarvis,33,Male,0
8150,2022-11-13 07:38:07,Books,213,4,1726,Credit Card,55,1.0,Shari Clark,55,Female,1
28053,2021-10-11 00:48:21,Books,485,4,2319,Cash,59,,Amanda Jackson,59,Male,0
16225,2023-06-02 21:25:46,Books,173,1,3826,Cash,19,,Randy Simpson,19,Female,0
10873,2022-09-04 03:15:25,Electronics,61,5,329,PayPal,18,,Derrick Mitchell,18,Female,0
2956,2020-04-15 21:59:42,Electronics,489,4,2984,Cash,61,0.0,Kyle Robinson,61,Male,1
34599,2021-03-21 12:30:05,Clothing,137,4,2080,Cash,29,1.0,William Wilkerson,29,Female,0
23545,2020-09-04 08:22:00,Books,379,3,1423,Cash,37,,Sharon Pace,37,Female,0
29093,2023-03-03 18:49:52,Home,387,5,800,PayPal,57,0.0,Cody Cortez,57,Female,0
10899,2022-08-31 11:45:07,Electronics,324,2,4725,Credit Card,56,1.0,Douglas Rogers,56,Female,1
23144,2023-05-30 05:15:06,Home,232,1,5004,Cash,22,0.0,Matthew Ross,22,Female,0
10156,2021-06-27 17:10:37,Electronics,436,5,2602,Cash,23,0.0,Matthew Jenkins,23,Female,0
39064,2022-02-12 17:08:46,Clothing,425,2,1991,Credit Card,57,1.0,Christian Frost,57,Male,0
20493,2020-06-26 18:59:32,Home,190,4,2761,Credit Card,54,1.0,Danielle Perry,54,Male,0
40230,2023-08-06 21:52:11,Clothing,250,3,1482,Cash,69,0.0,George Munoz,69,Female,0
964,2022-07-17 17:20:37,Home,358,1,1416,Cash,67,1.0,Jill Walton,67,Female,0
29425,2022-12-21 19:23:59,Books,350,2,2831,Cash,24,0.0,Sean Terrell,24,Male,1
1790,2022-07-21 10:29:15,Home,95,5,4654,Credit Card,48,,Jeffery Craig,48,Female,0
12103,2022-10-22 20:34:38,Clothing,117,2,1280,Credit Card,64,0.0,Andrea Jones,64,Male,0
43095,2022-11-08 11:48:15,Electronics,24,4,995,Cash,40,0.0,Madeline Harrell,40,Male,0
3238,2020-08-15 06:47:15,Electronics,113,3,536,Credit Card,65,,Dustin Weiss,65,Female,0
38111,2020-11-07 03:04:44,Books,222,4,334,Cash,32,,Sheila Perry,32,Female,0
17023,2023-02-03 02:09:58,Electronics,346,1,2719,Cash,43,0.0,Hunter Ferguson,43,Male,0
38753,2021-12-31 15:53:35,Books,369,3,2990,Credit Card,35,1.0,Autumn Griffin,35,Male,0
338,2023-04-09 06:15:26,Books,375,3,748,Credit Card,25,1.0,Shawn Fletcher,25,Female,1
25833,2023-01-21 14:39:41,Home,200,3,3673,PayPal,60,0.0,Fernando Tapia,60,Male,1
22346,2020-09-29 00:12:31,Electronics,276,3,4486,Credit Card,63,1.0,Paul Ellis,63,Female,0
33860,2020-05-08 22:56:28,Books,210,1,2148,Credit Card,18,1.0,Ryan Richardson,18,Male,0
13516,2022-11-14 19:18:02,Clothing,286,4,1245,Cash,49,0.0,Natalie Johnson,49,Male,0
9863,2021-07-30 19:12:04,Books,409,4,4472,PayPal,69,0.0,Susan Robles,69,Female,0
20535,2023-04-23 10:33:18,Books,472,4,3230,Cash,20,1.0,Christopher Gray,20,Female,0
35767,2022-02-24 00:46:57,Books,74,1,3712,Credit Card,65,,Jessica Day,65,Female,1
22077,2020-12-19 20:21:06,Clothing,208,4,2155,PayPal,69,0.0,Joel Garcia,69,Male,0
25265,2022-11-18 08:00:29,Electronics,296,4,1749,Credit Card,37,1.0,Matthew Long,37,Female,1
48954,2020-05-23 17:41:38,Clothing,342,5,247,Cash,26,,Richard Hernandez,26,Male,1
17053,2020-01-19 19:35:59,Electronics,376,2,2237,PayPal,42,,Jason Owens,42,Male,1
26007,2021-04-21 23:49:56,Electronics,484,2,1549,Credit Card,56,0.0,Luke Davis,56,Female,0
13433,2020-08-03 02:21:51,Books,264,1,3192,PayPal,23,1.0,Jessica Poole,23,Male,1
36109,2022-08-13 11:35:55,Electronics,117,3,2410,Credit Card,39,1.0,Curtis Hudson,39,Male,0
11062,2021-12-16 10:57:33,Books,448,1,2126,PayPal,48,0.0,Rebecca Smith,48,Female,0
49155,2020-01-27 16:30:23,Home,30,1,1480,Credit Card,47,1.0,Richard Bishop Jr.,47,Male,0
8467,2023-02-14 23:36:43,Electronics,411,1,769,PayPal,28,0.0,Diane Atkinson,28,Male,0
12741,2020-03-10 09:18:58,Home,155,1,3992,Cash,53,1.0,Colton Miller,53,Male,0
40578,2022-06-01 11:10:39,Home,73,3,2767,PayPal,45,1.0,Jose Andrews,45,Female,0
18755,2021-05-26 04:22:11,Books,366,3,4243,Credit Card,18,0.0,Michael Fritz,18,Female,0
19972,2021-01-18 10:40:35,Books,143,4,2951,Credit Card,25,0.0,Christopher Fuller,25,Female,0
18316,2022-08-29 21:32:15,Home,69,3,4433,Cash,19,0.0,Diana Osborne,19,Male,0
45174,2021-10-31 20:46:37,Clothing,229,2,2596,PayPal,30,1.0,Ashley Ramirez,30,Female,0
19596,2022-07-14 09:23:35,Electronics,320,2,4370,PayPal,36,1.0,Andrew Shelton,36,Male,0
7403,2021-12-05 13:24:20,Home,329,3,5046,Credit Card,69,0.0,John Berger DVM,69,Male,0
33378,2020-09-10 03:55:39,Clothing,413,2,1927,PayPal,63,1.0,Eric Greene,63,Female,1
40403,2021-07-05 08:04:22,Books,466,4,1093,Cash,22,0.0,Walter Lucas,22,Male,0
947,2021-11-16 16:23:57,Clothing,263,1,2666,PayPal,66,0.0,Denise Jackson,66,Female,0
23549,2020-12-21 03:24:54,Clothing,401,5,3813,PayPal,47,0.0,Steven Boyd,47,Male,0
45600,2023-06-02 10:25:22,Home,242,2,4302,Credit Card,44,1.0,Amber Hopkins,44,Female,0
30751,2021-04-19 00:20:03,Electronics,82,5,4457,Cash,23,0.0,Eileen Coleman MD,23,Female,0
12283,2021-12-19 18:15:02,Books,310,5,5184,Credit Card,56,,John Smith,56,Female,0
5326,2020-07-16 16:07:22,Clothing,78,2,3304,Cash,23,,Angela Ramirez,23,Male,0
35917,2020-12-07 02:27:46,Electronics,73,2,2622,PayPal,34,0.0,Shannon Wood,34,Male,0
32503,2021-08-06 10:45:39,Electronics,299,4,753,Credit Card,51,0.0,Paula Ramos,51,Female,0
49840,2022-05-04 15:37:29,Electronics,292,4,888,Credit Card,62,0.0,Renee Petty,62,Female,0
12191,2021-03-30 08:06:41,Electronics,388,5,1740,Cash,50,0.0,John Wilson,50,Female,0
9522,2020-12-29 16:58:31,Electronics,189,2,3042,PayPal,46,0.0,Michael Herrera,46,Male,0
49147,2022-05-04 10:34:29,Home,64,2,1112,Credit Card,42,0.0,Brian Jimenez,42,Male,0
3394,2021-06-11 20:48:45,Books,374,2,2932,Cash,19,0.0,Elizabeth Mills,19,Male,0
44092,2021-03-03 08:53:49,Home,81,2,1532,PayPal,25,,Justin Barnes,25,Male,0
21366,2022-12-09 00:14:56,Home,87,3,3680,Cash,46,1.0,Colin Howard,46,Male,0
30566,2022-03-13 14:04:41,Clothing,236,5,2399,PayPal,40,0.0,Kristen Diaz,40,Male,0
444,2022-01-22 15:40:24,Electronics,153,3,325,Cash,44,1.0,Cynthia Mccarty,44,Female,0
33725,2022-09-12 21:19:23,Clothing,172,1,3302,Credit Card,61,,Jennifer Davis,61,Female,0
43860,2021-09-09 18:30:42,Home,96,5,3620,Credit Card,24,1.0,Michelle Ryan,24,Male,0
21455,2022-10-01 17:28:19,Home,195,4,2370,Credit Card,34,1.0,Tracy Walker,34,Male,1
30058,2021-02-15 16:45:31,Books,118,1,2317,PayPal,39,1.0,Michelle Welch,39,Male,0
43809,2020-05-29 22:11:51,Books,198,4,2208,Credit Card,60,0.0,Charles Gardner,60,Female,0
45844,2020-12-29 19:58:34,Electronics,328,4,3050,Cash,64,1.0,Lisa Poole,64,Female,1
11280,2021-11-14 21:16:51,Home,391,3,1244,Cash,31,,Stephen Shannon,31,Female,0
13496,2021-02-11 10:03:12,Clothing,408,4,4480,Credit Card,28,0.0,Bethany Fisher,28,Male,0
28398,2021-09-16 18:04:15,Electronics,167,2,1171,PayPal,48,,Valerie Williams,48,Male,0
13588,2020-11-13 20:42:08,Clothing,215,3,956,PayPal,58,1.0,Raymond Monroe,58,Male,0
35004,2022-10-08 08:10:22,Books,427,5,3443,Cash,69,0.0,Michael Hawkins,69,Female,0
36116,2022-05-26 19:04:45,Clothing,142,3,2798,Cash,70,1.0,Karen Ortiz MD,70,Female,0
27530,2021-12-11 03:34:03,Clothing,291,3,2856,Credit Card,40,0.0,Karina Proctor,40,Female,0
17888,2021-07-22 07:14:47,Home,91,5,3160,PayPal,31,0.0,Tara Hunt,31,Female,0
26433,2023-06-04 19:45:55,Clothing,261,1,3035,Cash,60,0.0,Emma Blair,60,Male,0
47429,2023-03-13 03:00:26,Books,460,5,4081,Cash,21,1.0,Derek Washington,21,Female,0
2030,2022-08-22 09:04:58,Electronics,17,5,4302,Cash,68,,Brian Garrison,68,Male,0
17019,2023-03-02 14:24:08,Home,212,5,4541,Cash,21,0.0,Taylor Webster,21,Female,0
9089,2021-10-20 08:36:34,Books,327,5,2819,Credit Card,36,1.0,Hannah Hernandez,36,Male,0
47270,2023-02-14 17:55:49,Clothing,45,1,4719,Cash,62,0.0,Sara Gillespie,62,Male,1
39343,2021-06-28 02:14:00,Books,360,2,284,Cash,50,1.0,Stephen Shaw,50,Male,0
37663,2022-01-25 22:31:55,Books,185,5,355,Credit Card,45,0.0,Katherine Rogers,45,Male,0
45637,2020-11-17 13:30:53,Clothing,74,2,1452,Credit Card,49,1.0,Thomas Hale,49,Female,0
28007,2023-02-01 10:12:48,Electronics,256,2,1071,Credit Card,64,1.0,Jose Jones,64,Female,0
23404,2020-02-21 03:35:07,Home,122,5,1412,Credit Card,27,0.0,Anna Bowen MD,27,Female,0
35703,2020-04-23 15:19:14,Clothing,419,5,1226,Cash,47,0.0,Jeremy Davis,47,Male,0
27267,2021-05-01 23:18:01,Clothing,462,3,1484,PayPal,41,0.0,Linda Fry,41,Male,1
289,2021-06-18 01:38:52,Home,235,5,1315,PayPal,29,1.0,Brian Simon,29,Male,1
41051,2021-06-17 01:32:43,Home,392,1,3799,Credit Card,22,1.0,Kelly Scott,22,Male,0
46476,2023-04-09 02:32:29,Clothing,497,3,4531,Credit Card,27,1.0,Shane Bennett,27,Female,0
27015,2021-11-14 09:21:37,Books,229,1,1253,Credit Card,45,0.0,Suzanne Dixon,45,Male,0
24861,2022-08-17 16:36:19,Home,22,2,1244,Credit Card,30,,Brandon Robinson,30,Male,0
32450,2023-01-17 12:13:12,Electronics,283,3,4502,PayPal,67,0.0,Thomas Silva,67,Female,0
16443,2020-08-19 23:14:03,Home,117,2,562,Credit Card,46,0.0,William Edwards,46,Male,0
35517,2023-07-24 02:32:37,Electronics,233,2,3763,Cash,37,0.0,Jose Miller,37,Male,0
17403,2020-04-12 20:18:42,Clothing,35,2,4586,Credit Card,70,,John Martinez,70,Male,1
36482,2022-08-30 16:52:33,Books,389,3,1063,Credit Card,27,0.0,Regina Knight,27,Female,0
34060,2021-12-10 17:06:19,Books,468,2,4415,Cash,41,1.0,Melissa Buchanan,41,Female,0
1767,2023-05-25 03:07:03,Clothing,269,5,1926,PayPal,67,,Daniel Rivera,67,Male,1
4874,2020-07-13 15:17:59,Home,452,5,1684,Credit Card,61,,Jacqueline Macdonald,61,Female,0
40793,2020-03-27 03:35:27,Electronics,138,5,4615,Credit Card,56,1.0,Veronica Williams,56,Female,1
49768,2020-05-01 06:51:06,Home,427,1,1458,Cash,62,0.0,Natasha Gonzalez,62,Male,0
31309,2022-01-27 19:18:52,Electronics,264,3,383,Credit Card,27,0.0,Jason Bridges,27,Female,0
2284,2021-11-25 00:08:54,Home,387,2,4366,Cash,69,0.0,Heather Warner,69,Male,0
40796,2020-05-06 16:45:20,Books,157,4,2266,PayPal,67,1.0,Andre Mcknight,67,Male,1
47289,2022-02-26 22:54:32,Clothing,154,5,1442,Credit Card,49,1.0,Michael Collins,49,Female,0
24841,2022-01-23 08:30:22,Home,270,3,3065,Credit Card,34,,Mr. Eric Sanchez DVM,34,Female,0
47557,2022-12-06 07:06:20,Home,398,3,4363,PayPal,36,1.0,David Garrett,36,Male,0
18323,2021-04-22 16:02:00,Books,416,4,4409,Credit Card,40,1.0,Cynthia Williams,40,Male,0
10394,2020-09-15 09:39:31,Home,442,2,3747,Cash,23,1.0,Angela Chavez DDS,23,Male,1
12411,2021-10-29 21:48:15,Electronics,166,5,4200,PayPal,49,0.0,Michael Powers Jr.,49,Male,1
41518,2021-02-27 14:02:25,Electronics,46,1,515,PayPal,52,,Joe Burton,52,Female,1
43634,2022-05-19 11:25:34,Books,398,3,4419,Credit Card,23,0.0,Erin Perez,23,Female,0
37481,2023-01-13 08:32:23,Home,14,5,809,PayPal,29,1.0,Brittney Andrews,29,Male,1
41598,2023-08-10 08:08:45,Books,292,5,2045,Credit Card,70,,Logan Ward,70,Female,0
21217,2021-03-12 00:46:26,Home,203,4,1409,PayPal,22,0.0,Regina Henderson,22,Male,0
37941,2020-01-28 12:48:30,Clothing,247,1,2605,PayPal,49,1.0,David Peterson,49,Female,1
2074,2021-09-24 13:59:47,Clothing,370,5,4986,PayPal,26,0.0,Sara Brown,26,Male,0
7016,2020-03-01 12:41:03,Electronics,150,1,2404,Credit Card,56,,Paige Graham,56,Male,1
48128,2020-07-03 22:54:06,Clothing,215,5,2658,Credit Card,43,1.0,William Mccoy,43,Male,0
26378,2023-07-17 03:33:09,Books,138,1,4467,Credit Card,28,1.0,Nathaniel Bishop,28,Female,0
20196,2022-07-17 08:25:12,Clothing,44,5,2911,Cash,44,1.0,Elizabeth Green,44,Female,0
19905,2020-11-07 06:10:30,Books,393,4,3596,Cash,59,0.0,Carl Chavez,59,Male,1
39985,2023-08-12 11:14:01,Home,178,3,560,PayPal,33,0.0,Sandra Lawson,33,Male,0
14131,2023-03-27 20:23:37,Books,192,1,2053,Credit Card,36,0.0,William Willis,36,Male,0
14802,2021-10-09 10:16:23,Books,72,3,4796,Cash,65,,Kayla Anderson,65,Female,1
27616,2020-03-31 05:12:57,Books,229,4,3222,PayPal,50,0.0,Joshua Smith,50,Male,0
39679,2022-12-18 18:41:25,Books,419,5,2088,PayPal,65,0.0,David Walton,65,Female,1
9513,2022-10-05 03:17:56,Books,370,4,4796,Credit Card,63,0.0,Patricia Stevens,63,Male,0
14206,2020-05-26 17:08:07,Electronics,252,5,3209,PayPal,36,0.0,Larry Holland,36,Male,0
6242,2022-09-23 08:36:11,Books,94,3,1983,Credit Card,26,,Corey Walker,26,Male,0
